,url,genre,game_details
908,https://store.steampowered.com/app/865940/SNK_40th_ANNIVERSARY_COLLECTION/,Action,"Single-player,Multi-player,Local Multi-Player,Co-op,Local Co-op,Steam Achievements,Full controller support"
909,https://store.steampowered.com/app/245470/Democracy_3/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Leaderboards"
910,https://store.steampowered.com/bundle/4907/Metro_Redux_Bundle/,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
911,https://store.steampowered.com/app/414530/Skyforge/,"Free to Play,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Steam Achievements,Steam Trading Cards,Captions available,In-App Purchases"
912,https://store.steampowered.com/app/9180/Commander_Keen/,Action,"Single-player,Steam Cloud"
913,https://store.steampowered.com/app/761620/Beholder_2/,"Adventure,Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud"
914,https://store.steampowered.com/app/32660/Delta_Force_Xtreme/,Action,"Single-player,Multi-player"
915,https://store.steampowered.com/app/589590/Kindergarten/,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
916,https://store.steampowered.com/app/239120/FINAL_FANTASY_III/,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud"
917,https://store.steampowered.com/app/1025580/Vainglory/,"Free to Play,Strategy,Early Access","Online Multi-Player,Cross-Platform Multiplayer,In-App Purchases,Profile Features Limited 
									"
918,https://store.steampowered.com/app/566540/Labyrinth_of_Refrain_Coven_of_Dusk/,"RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
919,https://store.steampowered.com/app/915580/Dungeon_Hunter_Champions/,"Action,Free to Play,RPG","Single-player,Online Multi-Player,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Partial Controller Support,Stats"
920,https://store.steampowered.com/app/904960/Cine_Tracer/,"Simulation,Early Access",Single-player
921,https://store.steampowered.com/bundle/9690/The_Sunless_Sea__Skies_Bundle/,"Adventure,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
922,https://store.steampowered.com/app/1250/Killing_Floor/,Action,"Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Stats,Includes level editor"
923,https://store.steampowered.com/app/1010750/Blood_Fresh_Supply/,Action,"Single-player,Multi-player,Co-op,Steam Achievements"
924,https://store.steampowered.com/app/259680/Tales_of_MajEyal/,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
925,https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two/,"Adventure,Casual,Indie","Co-op,Online Co-op,Local Co-op,Cross-Platform Multiplayer"
926,https://store.steampowered.com/app/627270/Injustice_2/,Action,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud"
927,https://store.steampowered.com/app/47870/Need_For_Speed_Hot_Pursuit/,Racing,"Single-player,Multi-player"
928,https://store.steampowered.com/sub/48535/,Action,"Single-player,Multi-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards"
929,https://store.steampowered.com/app/365450/Hacknet/,"Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Includes level editor"
930,https://store.steampowered.com/app/447150/APE_OUT/,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Leaderboards"
931,https://store.steampowered.com/app/321960/Might__Magic_Heroes_VII/,"RPG,Strategy","Single-player,Multi-player,Steam Achievements,Steam Trading Cards"
932,https://store.steampowered.com/app/311730/DEAD_OR_ALIVE_5_Last_Round_Core_Fighters/,Action,"Single-player,Multi-player,Steam Achievements,Partial Controller Support"
933,https://store.steampowered.com/app/303210/The_Beginners_Guide/,"Adventure,Indie","Single-player,Captions available,Partial Controller Support"
934,https://store.steampowered.com/app/383150/Dead_Island_Definitive_Edition/,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats"
935,https://store.steampowered.com/app/777130/Blush_Blush/,"Casual,Free to Play,Indie,Simulation,Early Access","Single-player,Steam Achievements,In-App Purchases"
936,https://store.steampowered.com/app/512790/Quern__Undying_Thoughts/,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud"
937,https://store.steampowered.com/app/1072150/Hedon/,"Action,Adventure,Indie",Single-player
938,https://store.steampowered.com/app/871930/Gladiabots/,"Indie,Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Stats"
939,https://store.steampowered.com/app/211500/RaceRoom_Racing_Experience/,"Free to Play,Racing,Simulation,Sports","Single-player,Multi-player,Steam Trading Cards,In-App Purchases,Partial Controller Support"
940,https://store.steampowered.com/app/374040/Portal_Knights/,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud"
941,https://store.steampowered.com/app/306760/Obduction/,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud"
942,https://store.steampowered.com/app/496300/Kingdom_New_Lands/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
943,https://store.steampowered.com/app/554620/Life_is_Strange_Before_the_Storm/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
944,https://store.steampowered.com/app/846470/Moss/,"Action,Adventure,Casual","Single-player,Steam Achievements,SteamVR Collectibles"
945,https://store.steampowered.com/app/242680/Nuclear_Throne/,"Action,Indie,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards"
946,https://store.steampowered.com/app/386070/Planetary_Annihilation_TITANS/,Strategy,"Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements"
947,https://store.steampowered.com/app/520440/GUILTY_GEAR_Xrd_REVELATOR/,Action,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
948,https://store.steampowered.com/app/3900/Sid_Meiers_Civilization_IV/,Strategy,"Single-player,Multi-player,Includes level editor"
949,https://store.steampowered.com/app/969020/Movavi_Video_Editor_15_Plus/,"Animation & Modeling,Audio Production,Utilities,Video Production",
950,https://store.steampowered.com/app/1045620/Atelier_Lulua_The_Scion_of_Arland/,RPG,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud"
951,https://store.steampowered.com/app/38410/Fallout_2_A_Post_Nuclear_Role_Playing_Game/,RPG,"Single-player,Steam Cloud"
952,https://store.steampowered.com/sub/19071/,Simulation,"Single-player,Downloadable Content"
953,https://store.steampowered.com/bundle/6973/Shadow_of_the_Tomb_Raider_Croft_Edition/,"Action,Adventure","Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
954,https://store.steampowered.com/app/839310/Signal_Simulator/,"Indie,Simulation","Single-player,Partial Controller Support,Steam Cloud"
955,https://store.steampowered.com/app/9350/Supreme_Commander/,Strategy,"Single-player,Multi-player"
956,https://store.steampowered.com/app/113200/The_Binding_of_Isaac/,"Action,Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards"
957,https://store.steampowered.com/app/624090/Football_Manager_2018/,"Simulation,Sports","Single-player,Multi-player,Steam Achievements,Steam Workshop,Steam Cloud,Steam Leaderboards"
958,https://store.steampowered.com/app/511740/GalGun_Double_Peace/,"Action,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
959,https://store.steampowered.com/app/469820/Genital_Jousting/,"Action,Indie","Single-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Captions available"
960,https://store.steampowered.com/app/486780/Fruit_Ninja_VR/,"Action,Casual,Simulation,Sports","Single-player,Steam Achievements,Stats,Steam Leaderboards"
961,https://store.steampowered.com/app/1032430/Blood_Trail/,"Action,Early Access",Single-player
962,https://store.steampowered.com/app/876330/Revelation_Online/,"Free to Play,Massively Multiplayer,RPG","Multi-player,Online Multi-Player,MMO,In-App Purchases"
963,https://store.steampowered.com/app/893180/Catherine_Classic/,Adventure,"Single-player,Local Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
964,https://store.steampowered.com/app/927250/Bladed_Fury/,"Action,Adventure,Casual,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud"
965,https://store.steampowered.com/app/906790/Gaia/,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Steam Workshop,Steam is learning about this game 
									"
966,https://store.steampowered.com/app/797400/Railroad_Corporation/,"Indie,Simulation,Strategy,Early Access","Single-player,Multi-player,Steam Achievements,Steam Cloud"
967,https://store.steampowered.com/app/552700/WORLD_OF_FINAL_FANTASY/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards"
968,https://store.steampowered.com/app/774201/Heavens_Vault/,"Adventure,Indie","Single-player,Full controller support"
969,https://store.steampowered.com/app/269190/Edge_Of_Eternity/,"RPG,Early Access","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats"
970,https://store.steampowered.com/app/232890/Stronghold_Crusader_2/,"Simulation,Strategy","Single-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor"
971,https://store.steampowered.com/app/40100/Supreme_Commander_2/,Strategy,"Single-player,Multi-player,Steam Achievements,Stats,Steam Leaderboards"
972,https://store.steampowered.com/app/564230/Fire_Pro_Wrestling_World/,"Simulation,Sports","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud"
973,https://store.steampowered.com/app/604240/Shotgun_Farmers/,"Action,Indie","Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards"
974,https://store.steampowered.com/app/793370/KIDS/,"Adventure,Casual,Indie",Single-player
975,https://store.steampowered.com/app/637670/Secret_of_Mana/,"Action,RPG","Single-player,Multi-player,Local Multi-Player,Co-op,Local Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support"
976,https://store.steampowered.com/app/312520/Rain_World/,"Action,Adventure,Indie","Single-player,Local Multi-Player,Steam Achievements,Full controller support"
977,https://store.steampowered.com/app/280220/Creeper_World_3_Arc_Eternal/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Cloud,Stats,Includes level editor"
978,https://store.steampowered.com/app/411960/TY_the_Tasmanian_Tiger/,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
979,https://store.steampowered.com/app/278080/DYNASTY_WARRIORS_8_Xtreme_Legends_Complete_Edition___with/,Action,"Single-player,Shared/Split Screen,Steam Achievements,Partial Controller Support"
980,https://store.steampowered.com/app/467520/Power__Revolution/,"Simulation,Strategy",Steam Achievements
981,https://store.steampowered.com/app/1079790/Orc_Colony/,"Simulation,Strategy,Early Access","Single-player,Steam is learning about this game 
									"
982,https://store.steampowered.com/bundle/10931/Cultist_Simulator_Anthology_Edition/,"Indie,RPG,Simulation","Single-player,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Cloud"
983,https://store.steampowered.com/app/465240/Serious_Sam_VR_The_Last_Hope/,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,SteamVR Collectibles"
984,https://store.steampowered.com/app/40980/Stronghold_Legends_Steam_Edition/,"Simulation,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor"
985,https://store.steampowered.com/app/234140/Mad_Max/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
986,https://store.steampowered.com/app/1093330/Conscious_Existence__A_Journey_Within/,Indie,"Single-player,Steam is learning about this game 
									"
987,https://store.steampowered.com/app/502570/Houdini_Indie/,"Animation & Modeling,Design & Illustration,Game Development","Partial Controller Support,Steam Cloud,Profile Features Limited 
									"
988,https://store.steampowered.com/app/992070/Idle_Wizard/,"Casual,Free to Play","Single-player,Steam Achievements,In-App Purchases,Steam Cloud,Profile Features Limited 
									"
989,https://store.steampowered.com/app/589290/Holdfast_Nations_At_War/,"Action,Indie,Early Access",Online Multi-Player
990,https://store.steampowered.com/app/444640/Bloons_TD_Battles/,"Action,Free to Play,Strategy","Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Steam Leaderboards"
991,https://store.steampowered.com/app/17410/Mirrors_Edge/,"Action,Adventure","Single-player,Full controller support,Partial Controller Support"
992,https://store.steampowered.com/app/8850/BioShock_2/,Action,"Single-player,Multi-player,Steam Achievements,Full controller support"
993,https://store.steampowered.com/app/230330/FINAL_FANTASY_XI_Ultimate_Collection_Seekers_Edition/,Massively Multiplayer,MMO
994,https://store.steampowered.com/app/1009450/Sankaku_Renai_Love_Triangle_Trouble/,"Adventure,Casual,Simulation","Single-player,Steam Achievements,Steam Trading Cards"
995,https://store.steampowered.com/app/15120/Tom_Clancys_Rainbow_Six_Vegas_2/,Action,"Single-player,Multi-player,Co-op"
996,https://store.steampowered.com/app/271240/Offworld_Trading_Company__Free_Multiplayer/,"Indie,Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Includes level editor"
